"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976548131916681338","Fri Oct 10 12:04:35 +0000 2025","0","@kompascom Cuma kurang dari 1/30 dari budget MBG. Kenapa bukan itu yang diprioritaskan kalau perlu dilipatgandakan agar mendorong pertumbuhan ekonomi.","1976619871984361967","","kompascom","in","","0","0","1","https://x.com/undefined/status/1976619871984361967","613737730",
"1976619272903467188","Fri Oct 10 12:02:13 +0000 2025","1","bdsm? bsmn?babdnsnahs? bsndnsn? mbg?","1976619272903467188","","","in","","0","1","0","https://x.com/undefined/status/1976619272903467188","1344255787854532611",
"1976619254997975159","Fri Oct 10 12:02:08 +0000 2025","0","Tengok reply Muak liat buzzer MBG ","1976619254997975159","","","in","","0","0","0","https://x.com/undefined/status/1976619254997975159","74668923",
"1976590032610918412","Fri Oct 10 12:02:02 +0000 2025","0","@reinjoonie spillkan what they doing in that mbg thing kita bongkar kebusukan government","1976619230335545373","","reinjoonie","in","","0","0","0","https://x.com/undefined/status/1976619230335545373","1564616915267362819",
"1976619015255523407","Fri Oct 10 12:01:11 +0000 2025","0","Menko Pangan: Bahan pangan untuk Program MBG harus disiapkan sejak dini agar pasokan aman dan harga stabil #ProgramMBG #KetahananPangan #IndonesiaMaju https://t.co/Lv3QImsPPu","1976619015255523407","https://pbs.twimg.com/media/G25chRJXIAAOsS3.jpg","","in","","0","0","0","https://x.com/undefined/status/1976619015255523407","1366085646",
"1976618923568013801","Fri Oct 10 12:00:49 +0000 2025","0","Rancangan Perpres Makan Bergizi Gratis (MBG) sudah di Kementerian Sekretariat Negara. Target rampung awal Oktober 2025. #ProgramMBG #MakanBergiziGratis #IndonesiaMaju https://t.co/Ez92YcjQ2f","1976618923568013801","https://pbs.twimg.com/media/G25cb5ZX0AAwfqv.jpg","","in","","0","0","0","https://x.com/undefined/status/1976618923568013801","1366085646",
"1976507429656645739","Fri Oct 10 12:00:30 +0000 2025","0","@seruanhl @NgkongRoses @Anak__Ogi @AntoniusCDN @Ary_PrasKe2 @BiLLRaY2019 @denni_sauya @DS_yantie @Urrangawak @Marbot_Udien Itu tindakan gegabah utk stop tnp bukti bhw kasus keracunan itu apa penyebab sebenarnya. Bisa sj a.l krn perut anak itu yg belum terbiasa (gubJatim) atau mgkn ada yg sengaja sabotage utk rebut pelayanan MBG ke Sekolah itu. Jd hrs tunggu proseshukum lah.","1976618840558907701","","seruanhl","in","","0","1","0","https://x.com/undefined/status/1976618840558907701","1607363521423249412",
"1976618650884092289","Fri Oct 10 11:59:44 +0000 2025","0","lha MBG 400T kalo buat ini berarti bisa lebih dari 40% pertumbuhan ekonomi... ","1976618650884092289","","","in","","0","0","1","https://x.com/undefined/status/1976618650884092289","1762137498430640128",
"1976403169161974164","Fri Oct 10 11:58:51 +0000 2025","0","@FelixSGL1 @ZoneVenomWar Kadang menkeu yg ini suka nggak ngerti tata kerja kementerian 1. Sidak ke mandiri dan bri padahal mereka bukan anak buah menkeu. Heran tuh danantara dan kemen bumn diam aja anak buahnya disidak 2. Bilang dana MBG yg terserap cuma belasan triliun sisanya HILANG di birokrasi.","1976618428426260584","","FelixSGL1","in","","0","0","0","https://x.com/undefined/status/1976618428426260584","1557182798888198144",
"1976617501027950761","Fri Oct 10 11:57:42 +0000 2025","0","@worksfess Kyanya kamu udah tau mau milih apa ayoo sama-sama mensuksesken MBG ","1976618139132793320","","worksfess","in","","0","0","0","https://x.com/undefined/status/1976618139132793320","111526554",
"1976324156276015348","Fri Oct 10 11:57:26 +0000 2025","0","@GenZNusantara Presiden Prabowo konsisten lakuin perubahan besar buat dapur MBG","1976618072468591061","","GenZNusantara","in","","0","0","0","https://x.com/undefined/status/1976618072468591061","1691347493622345728",
"1976617851634303376","Fri Oct 10 11:56:34 +0000 2025","0","105 Siswa di Karanganyar Keracunan MBG 10 Anak Rawat Inap https://t.co/QC4TFqdUrU","1976617851634303376","","","in","","1","0","0","https://x.com/undefined/status/1976617851634303376","456426648",
"1976602239398744131","Fri Oct 10 11:55:30 +0000 2025","0","@sociotalker Suruh dia makan siang ala mbg selama sebulan mau ga? Gw prnh mkn direstoran sebelahan ama org yg mirip bpk ini ngmng ama keluarga atw temen2nya gw ga tau intinya selama dia mkn ngebangga2in mbg banding2in ama brazil dan bener2 ngerasa seperti ga ada masalah apa2","1976617584863912362","","sociotalker","in","","0","0","0","https://x.com/undefined/status/1976617584863912362","66907839",
"1976497924801761292","Fri Oct 10 11:54:56 +0000 2025","7","Baca artikel ini dan share pendapat kalian di kolom komentar! https://t.co/EY4cuEJy8u","1976617442874105971","","tempodotco","in","","0","1","1","https://x.com/undefined/status/1976617442874105971","18129942",
"1976617261353046189","Fri Oct 10 11:54:13 +0000 2025","0","bagaimana kalau kakak update pamil dan pamud sekaligus?? demi mbg aku kak NDER AKU DICHAT PANITIA MBG LG TAU https://t.co/GGMXJT3eX6","1976617261353046189","","","in","","0","0","0","https://x.com/undefined/status/1976617261353046189","3152251611",
"1976606788616417594","Fri Oct 10 11:54:12 +0000 2025","0","@syaewon Kek mbg ada menu sapi aje bg. ","1976617258060570902","","syaewon","in","","0","1","0","https://x.com/undefined/status/1976617258060570902","1695308094258155520",
"1976528123148763503","Fri Oct 10 11:52:58 +0000 2025","0","@ARSIPAJA Rakyat Indonesia masih punya harapan besar dari pak. Presiden Prabowo. MBG Sekolah Rakyat.","1976616945589109229","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1976616945589109229","920823087351848960",
"1976497924801761292","Fri Oct 10 11:52:43 +0000 2025","0","@HalomoanHa91790 @tempodotco Ya ampuun Pak. Pikir logika klo ribuan chef diserap artinya apa anak2? Pengangguran berkurang kocak. Inilah program MBG ya v bermanfaat untuk semuanya. #LanjutkanMBG","1976616881768575162","","HalomoanHa91790","in","","0","4","0","https://x.com/undefined/status/1976616881768575162","1942702876050219009",
"1976515820282130921","Fri Oct 10 11:52:16 +0000 2025","0","@msJnlee0023 wawww so yummyyyy aku tunggu mbg besok ia","1976616768597827899","","msJnlee0023","in","","0","0","0","https://x.com/undefined/status/1976616768597827899","1927868465664380932",
"1976616739778773354","Fri Oct 10 11:52:09 +0000 2025","0","klo ada yg bahas mbg nih gua bawaanny kesel trs jd badmood malesss","1976616739778773354","","","in","","0","0","0","https://x.com/undefined/status/1976616739778773354","1205396611683123200",
"1976616548279411171","Fri Oct 10 11:51:23 +0000 2025","0","pada keracunan MBG kah","1976616548279411171","","","in","","0","0","0","https://x.com/undefined/status/1976616548279411171","3191583807",
"1976503279380250752","Fri Oct 10 11:51:20 +0000 2025","1","@twistie_donut ini baru MBG sehat","1976616536979951659","","twistie_donut","in","","0","1","0","https://x.com/undefined/status/1976616536979951659","1652864323872788482",
"1976616535570674010","Fri Oct 10 11:51:20 +0000 2025","3","TONIGHT LIVE @ 19.30 WIB : https://t.co/VWRSwj83S0 SPICY TALKNYA BERITA PANAS SEMUA HARI INI: TUNJNAGAN RESES DPR NAIK? LUHUT BELAIN MBG? BAHLIL MAU RUSAK BENSIN DENGAN E10 MANDATORY? *checks notes* PPI TUNISA MALAK MABA?","1976616535570674010","","","in","","0","0","0","https://x.com/undefined/status/1976616535570674010","1249662133916192768",
"1976616522589368774","Fri Oct 10 11:51:17 +0000 2025","0","kangen suasana nonton tivi bareng bapak/ibu setelah waktu maghrib . kadang ada tetangga ikut numpang nonton pula. membahas topik topik terkini. mungkin soal keracunan mbg #saudade","1976616522589368774","","","in","","0","0","0","https://x.com/undefined/status/1976616522589368774","125579184",
"1976616503882715592","Fri Oct 10 11:51:12 +0000 2025","0","Heran mulu kalo liat mbg yang modelannya kaya gini ","1976616503882715592","","","in","","0","0","0","https://x.com/undefined/status/1976616503882715592","1295018510200893440",
"1976226136809214378","Fri Oct 10 11:50:24 +0000 2025","0","@chelineananda @Indi14D49107 @ARSIPAJA PECUNDANG PAKE PP GOOGLE JING BUJRR GOBLOK BUJER MBG T0L0L","1976616302291845244","","chelineananda","in","","0","1","0","https://x.com/undefined/status/1976616302291845244","116668412",
"1976602239398744131","Fri Oct 10 11:49:44 +0000 2025","11","@sociotalker Pak Dadan ABRI dan POLRI tugas utamanya menjaga keamanan negara dan warga sipil. Kalau keterlibatannya terlalu luas di MBG nanti siapa yang benar-benar menjaga negara dan rakyatnya? Pak dadan Pak dadan....kayak lagu raja dulu ya?","1976616134561702281","","sociotalker","in","","0","0","1","https://x.com/undefined/status/1976616134561702281","482871306",
"1976616044912648666","Fri Oct 10 11:49:23 +0000 2025","4"," Saat ini banyak sekali para siswa dan santri yang merasa terbantu dengan program ini. Bayangkan mereka yang tidak pernah sarapan pagi berangkat sekolah sekarang mereka menikmati makanan bergizi ini ungkap Muzani. Baca di sini: https://t.co/JxqJPI2Sdv / #MakanBergiziGratis https://t.co/m3JrVsFm3U","1976616044912648666","https://pbs.twimg.com/media/G25ZoOIbYAAZ8Fj.jpg","","in","","0","3","0","https://x.com/undefined/status/1976616044912648666","23343960",
"1976497924801761292","Fri Oct 10 11:49:19 +0000 2025","2","@tempodotco Menu MBG di sekolah anak ku makin kesini malah makin kesana pepes tahu goreng tempe acar timun wortel buah lengkeng https://t.co/XCp6B1igX4","1976616028424880377","https://pbs.twimg.com/media/G25ZyuabMAAFKzS.jpg","tempodotco","in","","0","6","0","https://x.com/undefined/status/1976616028424880377","1791714507812683776",
"1976615801231929484","Fri Oct 10 11:48:25 +0000 2025","0","Di sekolah swasta yg sudah berjalan program makan siangnya itu yg ngurus ya ada pegawainya sendiri guru itu tinggal membagikan aja. Ini orang dengan entengnya nyuruh guru kelola MBG itu program aja diambil dari anggaran pendidikan. Guru itu sudah berkorban kesejahteraannya","1976615801231929484","","","in","","0","0","0","https://x.com/undefined/status/1976615801231929484","190051299",
"1976606788616417594","Fri Oct 10 11:19:51 +0000 2025","0","@nigftwing Soalnya dimakanin sapi buat MBG","1976608613012791618","","nigftwing","in","","0","1","0","https://x.com/undefined/status/1976608613012791618","1920869840941969409",
"1976608537712415169","Fri Oct 10 11:19:33 +0000 2025","0","Kepedulian Gubernur Muhidin sangat membangun. Semoga penyedia MBG memperhatikan anjuran beliau demi kebaikan bersama https://t.co/CdX8RhWjcv","1976608537712415169","https://pbs.twimg.com/media/G25S_LfaYAAwuwi.jpg","","in","","0","0","0","https://x.com/undefined/status/1976608537712415169","575469488",
"1976507099187380551","Fri Oct 10 11:19:03 +0000 2025","0","@DS_yantie Lebih penting ini daripada MBG!","1976608412164411402","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1976608412164411402","1792222458088722432",
"1976608403960311908","Fri Oct 10 11:19:01 +0000 2025","0","knp rumah sakit bau mbg ya","1976608403960311908","","","in","","0","1","0","https://x.com/undefined/status/1976608403960311908","1584118612964433920",
"1976119933718364413","Fri Oct 10 11:18:57 +0000 2025","0","@M14KEL @stucssy Tidak semua menu MBG beracun tetapi sebagian besar sudah baik.#LanjutkanMBG","1976608387283730722","","M14KEL","in","","0","0","0","https://x.com/undefined/status/1976608387283730722","1717847149382438912",
"1976608380056936686","Fri Oct 10 11:18:56 +0000 2025","0","26 Siswa Keracunan MBG Masih Dirawat Inap di RSUD Bagas Waras Klaten #mbg #keracunanmbg #klaten #rsudbagaswaras https://t.co/oWzRFr2R2H","1976608380056936686","","","in","","0","0","0","https://x.com/undefined/status/1976608380056936686","891906384794599424",
"1976605232412217362","Fri Oct 10 11:16:19 +0000 2025","3","@idextratime Masih ada aja anggaran buzzer. Kirain udah ke mbg semua","1976607724755706157","","idextratime","in","","0","0","0","https://x.com/undefined/status/1976607724755706157","1895303622998794242",
"1976607691029274743","Fri Oct 10 11:16:11 +0000 2025","0","SDN di Malang Kembalikan Menu MBG Diduga Basi https://t.co/z8F0ApMwEe","1976607691029274743","","","in","","0","0","0","https://x.com/undefined/status/1976607691029274743","1318893514336264193",
"1976119933718364413","Fri Oct 10 11:15:57 +0000 2025","0","@stucssy Daripada keracunan mbg ","1976607631809880118","","stucssy","in","","0","2","0","https://x.com/undefined/status/1976607631809880118","3238313798",
"1976607587249635750","Fri Oct 10 11:15:47 +0000 2025","0","Wakil Menteri Kependudukan dan Pembangunan Keluarga/BKKBN Ratu Ayu Isyana Bagoes Oka mengeklaim hingga kini belum ada kasus keracunan ibu hamil dan ibu menyusui sebagai kelompok masyarakat penerima manfaat program Makan Bergizi Gratis (MBG). https://t.co/sV3ywt5vkx","1976607587249635750","https://pbs.twimg.com/media/G25SH50b0AAMGP-.jpg","","in","","0","0","0","https://x.com/undefined/status/1976607587249635750","1175361688746561537",
"1976452627224461676","Fri Oct 10 11:15:00 +0000 2025","0","@romario_aja @ARSIPAJA Tapi sayang sekali MBG yg beracun bukan utk mereka bahkan anaknya atau cucunyapun...","1976607392935850192","","romario_aja","in","","0","1","0","https://x.com/undefined/status/1976607392935850192","1302075773667348481",
"1976607380583670064","Fri Oct 10 11:14:57 +0000 2025","100","Keinginan: Indonesia membutuhkan lebih banyak kapal selam Yang akan didapat: Menu MBG se Indonesia pake pempek kapal selam","1976607380583670064","","","in","","0","3","14","https://x.com/undefined/status/1976607380583670064","1249662133916192768",
"1976607344001007657","Fri Oct 10 11:14:49 +0000 2025","0","Mbg day one dari @prabowo https://t.co/lUtifn4OV8","1976607344001007657","https://pbs.twimg.com/media/G25R5SgbMAAtqKU.jpg","","in","","0","0","0","https://x.com/undefined/status/1976607344001007657","1748842873322414080",
"1976507099187380551","Fri Oct 10 11:14:07 +0000 2025","0","@DS_yantie Jika biaya MBG itu di pakai buat pendidikan gratis hal seperti inj gak akan terjadi.buatlah program yang mencerdaskan bangsa bukan malah MEEACUNI dan MEMBODOHI masyarakat .","1976607171585732710","","DS_yantie","in","","0","2","0","https://x.com/undefined/status/1976607171585732710","1881315005234315264",
"1976307917860090354","Fri Oct 10 11:12:13 +0000 2025","0","@guakcj @_mymsgs lucunya brondongku?? km dapet mbg yh ","1976606691388277081","","guakcj","in","","0","1","0","https://x.com/undefined/status/1976606691388277081","3143517857",
"1976606185550971219","Fri Oct 10 11:10:12 +0000 2025","0","Andreas Okdi Priantoro Desak BPOM Umumkan Hasil Uji Lab Kasus MBG SDN 178 Palembang https://t.co/cuOmgD9Jv0","1976606185550971219","","","in","","0","0","0","https://x.com/undefined/status/1976606185550971219","584835300",
"1976606047109632119","Fri Oct 10 11:09:39 +0000 2025","0","SUMPAH IYAAA ALIHIN AJA! ORANG UDAH GA JALAN JUGA ITU MBG GARA2 DANA NYA GA TURUN KE KANTIN TEMPAT MASAK NYA udh ada korupsi kali yak... ckckck","1976606047109632119","","","in","","0","1","0","https://x.com/undefined/status/1976606047109632119","2479967172",
"1976605992772358155","Fri Oct 10 11:09:26 +0000 2025","0","Hitungan bulan aja amburadul dan sudah ribuan yang keracunan apalagi kalau di biarkan lebih lama. Biasakan logika di pake buat mikir ya pak. Biar kagak di katain tolol sedunia sama ahmad sahroni Baca: https://t.co/t5QiRDykLe","1976605992772358155","","","in","","0","0","0","https://x.com/undefined/status/1976605992772358155","817345743367192576",
"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876416775086370935","Mon Jan 06 23:53:15 +0000 2025","0","MBG di Palembang: Ada yang Habis Tak Selera hingga Kekurangan Porsi https://t.co/ES0SpOiPqP","1876416775086370935","","","in","","0","0","0","https://x.com/undefined/status/1876416775086370935","990237626",
"1876415141430079713","Mon Jan 06 23:46:46 +0000 2025","11","Program Makan Bergizi Gratis (MBG) secera serentak digelar di seluruh Indonesia hari ini Senin (6/1/2025). Pada hari pertama pelaksanaan MBG tersebut Presiden Prabowo Subianto mendapatkan 'surat cinta' dari siswa yang menyentuh. Surat cinta yang memiliki pesan sederhana https://t.co/0T3TXM5ouR","1876415141430079713","https://pbs.twimg.com/media/GgpdnLybUAAvnsI.jpg","","in","","0","7","2","https://x.com/undefined/status/1876415141430079713","55507370",
"1876410125944303899","Mon Jan 06 23:26:50 +0000 2025","0","MBG Dianggap Merupakan Program Yang Tidak Bermanfaat Buat Anak-Anak &amp; Rakyat Karena Berbagai Alasan : Penyakit Penipuan &amp; Mendukung Propaganda Politik. Ulahnya Fufufafa.","1876410125944303899","","","in","","0","0","0","https://x.com/undefined/status/1876410125944303899","1316901689295663105",
"1876409846930756056","Mon Jan 06 23:25:44 +0000 2025","0","*Kodam IX/Udayana Bersama BGN Kick Off Makan Bergizi Gratis* *Kapendam Kolonel Agung: Kodam Udayana Siap Sukseskan Program MBG* https://t.co/CG8ZOOch8h","1876409846930756056","https://pbs.twimg.com/media/GgpYzn9aQAAZNs_.jpg","","in","","0","0","0","https://x.com/undefined/status/1876409846930756056","1601771834873036801",
"1876409784058196135","Mon Jan 06 23:25:29 +0000 2025","0","Nggeliat foto2 menu MBG hari pertama yg sliweran makin yakin kalau program ini sebaiknya dihentikan saja. Buang-buang duit anak-anak juga banyak yang nggak suka. Even anak dari keluarga miskin sekalipun","1876409784058196135","","","in","","0","0","0","https://x.com/undefined/status/1876409784058196135","537667397",
"1876226204170408368","Mon Jan 06 23:21:14 +0000 2025","0","@txtdrimedia Ini bentuk implementasi sila kelima Pamcasila Keadilan bagi Seluruh Rakyat Indonesia sama rata menu sama rasa sesuai harga. Sabar ya Anak² Indonesia komposisi gizi dan harga MBG tak sebanding dengan Air Mineral Pejabat Pemerinta saat rapat di Gedung berAC macam di IKN miris","1876408716968505368","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1876408716968505368","1506076089918976002",
"1876406192999657634","Mon Jan 06 23:11:13 +0000 2025","0","Siswa Ingin Menu MBG Bervariasi https://t.co/HAOq2Cf8m3","1876406192999657634","","","in","","0","0","0","https://x.com/undefined/status/1876406192999657634","2810878578",
"1876406115337961643","Mon Jan 06 23:10:54 +0000 2025","0","Sangat Bermanfaat SD Inpres Bira 1 Harap MBG Segera Berjalan https://t.co/NWU3ryQnJg","1876406115337961643","","","in","","0","0","0","https://x.com/undefined/status/1876406115337961643","2810878578",
"1876405463874514977","Mon Jan 06 23:08:19 +0000 2025","0","Siswa SD di #Palembang Mengeluh #MBG Hanya Tahu dan Tempe https://t.co/y5gfhuuFJc #tahutempe","1876405463874514977","","","in","","0","0","0","https://x.com/undefined/status/1876405463874514977","259697516",
"1876404842190840147","Mon Jan 06 23:05:50 +0000 2025","0","Program Makan Bergizi Gratis (MBG) menunjukkan langkah nyata untuk memastikan gizi masyarakat terpenuhi! Semoga terus berkembang dan memberikan dampak positif bagi banyak orang. #makanbergizigratis","1876404842190840147","","","in","","0","0","0","https://x.com/undefined/status/1876404842190840147","149727031",
"1876255450301411519","Mon Jan 06 23:02:38 +0000 2025","0","@NenkMonica memang sih politisi itu seringnya asbun. Asal bunyi asal bapak senang. Padahal makanannya juga belum tentu dimakan kalau lauknya hanya tempe artinya tujuan mbg tidak tercapai malah cenderung mubazir. Sesederhananya lauk kasihlah telur dadar kek. Biar si anak gak bad mood gitu","1876404036691484885","","NenkMonica","in","","0","0","0","https://x.com/undefined/status/1876404036691484885","3032152165",
"1876244829761347725","Mon Jan 06 23:02:21 +0000 2025","1","@Metro_TV Program Makan Bergizi Gratis (MBG) adalah langkah positif untuk memastikan gizi masyarakat merata! Meski di beberapa tempat susu belum ada makanan bergizi tetap tersedia dan lebih banyak orang akan terbantu!","1876403962490093791","","Metro_TV","in","","0","0","0","https://x.com/undefined/status/1876403962490093791","149727031",
"1876402050533323217","Mon Jan 06 23:01:15 +0000 2025","0","cuma kalo disuruh ngeliat sisi positifnya jujur gw merasa posisi adek² yang mendapatkan program mbg ini beruntung karena apa? karena mereka bisa makan bareng² ga ada yg beberapa orang bawa bekal sisanya cuma ngeliatin makan aja karena ga bawa uang lebih *faktor ekonomi juga kan","1876403687637254335","","blisslaceup","in","","0","1","0","https://x.com/undefined/status/1876403687637254335","1676891869446569984",
"1876403644482093188","Mon Jan 06 23:01:05 +0000 2025","5","Hari pertama pelaksanaan program makan bergizi gratis (MBG) berlangsung lancar di sejumlah daerah kemarin. Ribuan porsi makanan dibagikan kepada siswa ibu hamil menyusui dan balita. Di Sidoarjo paket makanan didistribusikan dalam dua gelombang. Gelombang pertama dilaksanakan https://t.co/FgQqGwtjuQ","1876403644482093188","https://pbs.twimg.com/media/GgpTKeLaoAAgZZs.jpg","","in","","0","0","0","https://x.com/undefined/status/1876403644482093188","2392460208",
"1876402050533323217","Mon Jan 06 22:59:28 +0000 2025","0","gw kaya harus nahan laper sampe pulang sekolah nah di jam istirahat itu yg orang² pada makan gw cuma bisa ngeliatin doang mereka pada makan di kelas gw skrg udah gabisa ngerasain program mbg ini sih tetep menurut gw bukan program yg bagus dan penting banget buat bangsa kita","1876403236095381581","","blisslaceup","in","","0","1","0","https://x.com/undefined/status/1876403236095381581","1676891869446569984",
"1876255450301411519","Mon Jan 06 22:57:20 +0000 2025","6","@NenkMonica Duit MBG baiknya u sediakan anak SMA yg 10 besar nilainya. Beri beasiswa sampai S1. S2 dan S3. Pak Harto memberi beasiswa jaman berkuasa. Mrk yg dapat beasiswa { prof Mahmud }. MBG itu hanya Kotoran. Indikator anak sukses adlh cerdas krn belajar.","1876402701392908767","","NenkMonica","in","","0","0","1","https://x.com/undefined/status/1876402701392908767","892811567217098752",
"1876402050533323217","Mon Jan 06 22:54:45 +0000 2025","1","sejujurnya lebih banyak negatifnya program mbg ini cuma sisi seuprit positifnya maaf maaf bgt gw bukan voter 02 apa gmn menurut gw kalo gw berkaca sama diri sendiri ya waktu sd smp sma itu gw dikasih uang jajan pas pasan nyokap juga gapernah buatin bekal gitu pas sd/smp...","1876402050533323217","","","in","","1","1","0","https://x.com/undefined/status/1876402050533323217","1676891869446569984",
"1876401179682553990","Mon Jan 06 22:51:17 +0000 2025","0","Budi Arie Setiadi melangsungkan proses peninjauan langsung pelaksanaan Makan Bergizi Gratis (MBG) di SD Angkasa 05. #budiariesetiadi https://t.co/8eXolQGlUB","1876401179682553990","https://pbs.twimg.com/media/GgpQ7MiaoAAs4rR.jpg","","in","","0","0","0","https://x.com/undefined/status/1876401179682553990","1858365054477082624",
"1876397617023963256","Mon Jan 06 22:37:08 +0000 2025","1","Ekonom Ingatkan Potensi Kebocoran dalam Program MBG https://t.co/wYhhtlcs2U lewat @FoodSec.co - Food and Energy Security Website","1876397617023963256","","","in","","0","0","0","https://x.com/undefined/status/1876397617023963256","1865733691504504833",
"1876396320568811618","Mon Jan 06 22:31:59 +0000 2025","0","Disaat menteri-menteri lain turun langsung mengawasi pelaksanaan pertama MBG resmi di sekolah-sekolah. Menteri BUMN malah sibuk ngurus pelatih timnas yang lagi adem ayem sampai bikin heboh. Terlalu banyak kebetulan.","1876396320568811618","","","in","","0","0","0","https://x.com/undefined/status/1876396320568811618","95927963",
"1876165473320189956","Mon Jan 06 22:31:50 +0000 2025","0","@cakimiNOW Program MBG semoga bisa berjalan selamanya anak generasi cerdas sangat terbantukan.","1876396283801620578","","cakimiNOW","in","","0","1","0","https://x.com/undefined/status/1876396283801620578","336507875",
"1876392046950596758","Mon Jan 06 22:15:00 +0000 2025","1","Sebanyak 23 sekolah dapat jadwal ujicoba pembagian MBG di Sukoharjo https://t.co/apnr66XPfZ","1876392046950596758","","","in","","0","0","0","https://x.com/undefined/status/1876392046950596758","121640063",
"1876389387791171899","Mon Jan 06 22:04:26 +0000 2025","0","besok aku dpt MBG guis..","1876389387791171899","","","in","","0","0","0","https://x.com/undefined/status/1876389387791171899","1780856146074677248",
"1876380243084415358","Mon Jan 06 21:28:06 +0000 2025","0","Ikuti Fashion Show Competition Imlek Edition/Runway. Sabtu 11 Januari 2025 start jam 2 siang di MBG Kidszone Lantai 2. Dont miss it !! #malbaligaleria #familymall #fashioncompetition #imlekedition https://t.co/x20uyhUlUf","1876380243084415358","https://pbs.twimg.com/media/Ggo93AVbgAAXLBl.jpg","","in","","0","0","0","https://x.com/undefined/status/1876380243084415358","154431162",
"1876273143997981174","Mon Jan 06 21:22:20 +0000 2025","1","@Boediantar4 Penduduk Indonesia hanya Jawa dan Sumatera jadi itu yg dpt mbg selamat menikmati kehidupan saya anak Pancasila klau joko saya Pancasila","1876378792270426169","","Boediantar4","in","","0","0","0","https://x.com/undefined/status/1876378792270426169","1420319471630110721",
"1876261691358670957","Mon Jan 06 21:21:56 +0000 2025","1","@Mdy_Asmara1701 Iye bener. Katanya ujicoba ud setaun. Ini jelas susu kehabisan buat pencitraan gibby dia dapet nama yang negatif program MBG @prabowo @Gerindra","1876378692529860608","","Mdy_Asmara1701","in","","0","0","0","https://x.com/undefined/status/1876378692529860608","1844763275461890049",
"1876373108812382702","Mon Jan 06 20:59:45 +0000 2025","0","Bersliweran berita MBG di Indonesia. Mengingatkan program serupa saat kami mondok di PP Albarokah. Sama-sama pakai kotak makan bedanya protein hewani kami waktu itu cuma 1/7hari. Primadona santri: Sambel goreng teri ","1876373108812382702","","","in","","0","1","0","https://x.com/undefined/status/1876373108812382702","541791298",
"1876366358545678387","Mon Jan 06 20:50:23 +0000 2025","0","Yg pasti sih kedepannya bakal banyak meme lucu ttg MBG ini ","1876370751663800348","","nimoncros","in","","0","0","0","https://x.com/undefined/status/1876370751663800348","945286701915586561",
"1876369316779892893","Mon Jan 06 20:44:41 +0000 2025","1","MBG menunya memang belum wah banget tapi aku bersyukur program ini ada.. karena selain untuk memenuhi nutrisi harian pelajar program ini ditunggu ibu2 untuk hemat uang dapur mereka.. #BanggaMBG #MakanBergiziGratis","1876369316779892893","","","in","","0","0","0","https://x.com/undefined/status/1876369316779892893","1462597570505502721",
"1876366491320533314","Mon Jan 06 20:33:27 +0000 2025","3","Gw pribadi bangga sih ada program MBG (Makan Bergizi Gratis) krn gw tau anak2 di luar sana gk seberuntung kalian (kaum menengah) mereka sering makan mie instan lho Sedikit cerita: ada temenku dulu (waktu SMA) kena radang usus (meninggal) krn sering makan mie instan #BanggaMBG","1876366491320533314","","","in","","0","0","0","https://x.com/undefined/status/1876366491320533314","1462597570505502721",
"1876365455075750123","Mon Jan 06 20:29:20 +0000 2025","1","Banyak juga anak-anak yang nggak suka tempe tahu ikan ayam daging telur maupun sayur dan seharusnya pemerintah survey ke lokasi sebelum menjalankan program MBG soal makanan yang disukai oleh anak-anak ️","1876365455075750123","","","in","","0","0","0","https://x.com/undefined/status/1876365455075750123","914271535",
"1876154826939318356","Mon Jan 06 20:19:00 +0000 2025","2","@LiliesTeh11140 @Widino Dg kata lain program MBG ini gak layak","1876362855660073150","","LiliesTeh11140","in","","0","0","0","https://x.com/undefined/status/1876362855660073150","4675440090",
"1876350774982091034","Mon Jan 06 19:31:00 +0000 2025","0","Gerindra: Presiden Prabowo ikut pantau pelaksanaan MBG perdana https://t.co/FB0G4uzYa7","1876350774982091034","","","in","","0","0","0","https://x.com/undefined/status/1876350774982091034","121640063",
"1876249948653764691","Mon Jan 06 19:24:20 +0000 2025","1","@yanuarnugroho @prabowo Beneran ya negara ga punya duit? Ppn12 batal. MBG kelimpungan.","1876349096732299433","","yanuarnugroho","in","","0","0","0","https://x.com/undefined/status/1876349096732299433","1844763275461890049",
"1876342636803674113","Mon Jan 06 18:58:40 +0000 2025","0","Ahmad Muzani Pastikan Presiden Prabowo Pantau Program MBG di Seluruh Indonesia https://t.co/b099NK2fD1","1876342636803674113","","","in","","0","0","0","https://x.com/undefined/status/1876342636803674113","346650356",
"1876338856519487696","Mon Jan 06 18:43:38 +0000 2025","0","Bener2 ya berita skrng tergantung platform klo di X ini program MBG selalu jeleknya aja sedangkan ig atau tiktok yg baik2. Facebook yg cukup netral.","1876338856519487696","","","in","","0","0","1","https://x.com/undefined/status/1876338856519487696","2459065278",
